stock,open,low,high,close,timestamp
stockI,37964.95,14050.44,49740.94,36070.51,21:46:27.270
stockD,32147.42,27741.28,37711.84,35912.15,21:46:37.120
stockQ,9727.60,8919.92,23151.23,21080.24,21:46:38.082
stockM,39938.62,39569.23,40668.80,40541.33,21:46:39.501
stockL,41518.35,40364.52,44262.28,41204.82,21:46:46.375
stockD,39244.50,35084.63,43504.69,37609.59,21:46:59.202
stockE,36262.27,24801.70,44675.79,33716.06,21:46:59.940
stockF,49332.23,44916.47,60535.74,54572.81,21:47:03.363
stockO,56463.57,42757.21,57956.28,46742.72,21:47:04.737
stockO,16354.42,15516.83,28114.93,19806.54,21:47:06.216
stockX,47746.27,45238.61,49936.85,48028.59,21:47:39.167
stockG,34605.80,33278.99,39511.51,36750.90,21:47:40.075
stockA,41746.34,22082.02,46869.48,29511.55,21:47:45.784
stockK,38240.42,37783.44,40876.30,37979.89,21:47:52.374
stockE,27164.68,27075.07,34726.37,28037.22,21:47:58.841
stockI,35236.78,32129.41,36043.33,33875.14,21:48:14.378
stockI,32817.25,32745.52,32834.78,32781.07,21:48:18.873
stockI,31469.52,26225.77,35153.15,28841.74,21:48:26.162
stockO,32063.75,21256.28,39778.93,31873.80,21:48:28.215
stockE,35469.03,35459.39,38091.57,35902.72,21:48:44.983
stockW,35712.49,35622.62,35911.98,35798.66,21:48:50.577
stockJ,55822.21,55636.40,56566.31,56185.44,21:48:55.053
stockI,54873.79,53927.42,55569.73,54045.69,21:49:16.475
stockB,54339.57,32716.14,68817.17,56627.64,21:49:20.919
stockS,42141.31,38873.73,53558.18,39986.53,21:49:22.307
stockN,40417.61,24138.01,48815.27,36820.88,21:49:27.860
stockK,39135.97,39071.29,47395.87,43475.54,21:49:31.512
stockH,29435.97,22543.13,42829.13,26300.33,21:49:31.969
stockG,47221.06,41933.36,50781.44,48966.49,21:49:55.820
stockU,47486.19,42648.68,49120.62,45614.93,21:50:02.539
stockQ,48458.76,35193.34,57708.20,42788.72,21:50:21.520
stockU,45796.62,44052.94,46314.64,45679.47,21:50:34.414
stockN,48279.17,35534.07,52589.43,39747.88,21:50:47.151
stockS,43843.66,41988.53,49820.00,42820.37,21:50:49.203
stockO,41698.78,31946.36,46239.29,41844.67,21:50:50.286
stockL,41312.46,36816.55,49609.40,47830.29,21:50:53.604
stockB,40706.30,39883.01,43840.49,43453.84,21:50:59.851
stockB,42615.34,37155.85,46133.30,37642.79,21:51:19.701
stockM,30084.01,22655.52,45116.93,43016.05,21:51:31.238
stockQ,37157.59,27896.99,50960.78,48236.47,21:51:36.411
stockV,32064.75,25803.42,50929.57,34202.20,21:51:42.077
stockY,20693.33,17318.83,25881.92,21522.45,21:52:06.247
stockP,58034.95,40088.21,64571.21,48315.06,21:52:19.885
stockA,40197.56,31009.15,48300.92,41764.60,21:52:23.001
stockD,23775.83,20312.70,28394.91,23297.38,21:52:25.104
stockX,36165.29,23044.38,37860.80,33024.77,21:52:39.199
stockY,35051.20,24816.22,38332.15,33688.46,21:52:48.020
stockR,43378.69,43310.01,43391.09,43354.69,21:52:48.061
stockX,40715.14,38032.83,42289.05,39137.35,21:52:57.365
stockO,24022.13,22541.37,26923.97,26193.34,21:52:57.932
stockM,44874.43,41953.15,45653.09,44304.73,21:53:00.979
stockT,37837.14,33977.47,45888.95,38415.52,21:53:03.483
stockO,47701.68,47686.50,71699.00,61824.96,21:53:03.733
stockN,36728.11,33267.71,49653.74,37813.14,21:53:16.178
stockR,30005.57,29944.62,31800.64,30934.84,21:53:22.230
stockC,27638.80,26923.02,44223.38,27716.52,21:53:29.210
stockR,34734.33,30766.35,49023.95,39764.60,21:53:38.140
stockH,32378.80,32344.65,36129.08,33646.98,21:53:52.025
stockR,18907.12,15990.77,28105.60,22746.13,21:53:54.510
stockY,42458.53,25380.67,51911.85,46566.19,21:53:56.226
stockY,39018.74,26741.41,58283.94,46290.37,21:54:01.769
stockK,29312.55,26908.52,32830.40,31038.34,21:54:06.625
stockS,23652.25,23278.47,23856.68,23611.47,21:54:07.541
stockC,49853.22,34124.57,51253.80,48314.22,21:54:16.304
stockE,53050.85,32452.49,65163.90,38408.86,21:54:22.700
stockU,34484.88,33176.34,36721.67,35627.76,21:54:23.569
stockR,55812.78,41820.20,62195.03,51812.50,21:54:25.369
stockN,34578.51,30770.59,39057.23,36094.25,21:54:28.720
stockW,43302.90,38739.71,49313.91,42206.43,21:54:38.659
stockT,30077.73,26873.68,30634.20,26890.48,21:54:43.179
stockT,40493.63,35968.56,57777.18,47473.41,21:54:44.028
stockQ,42064.58,33613.31,57176.72,39952.55,21:54:52.582
stockB,52584.58,45988.73,55651.54,53905.22,21:55:01.538
stockU,22778.31,21445.36,32534.18,24041.39,21:55:08.655
stockJ,45753.80,43455.73,53713.23,44271.20,21:55:10.007
stockM,49796.41,46093.41,56252.35,48799.96,21:55:30.425
stockL,49543.77,46574.51,63805.18,55397.98,21:55:44.354
stockC,36341.11,35184.24,44769.94,41748.86,21:55:45.425
stockB,41902.58,25923.22,46899.52,40742.09,21:55:55.271
stockY,38363.63,38290.76,39062.63,38313.62,21:55:57.884
stockF,50650.36,46864.09,53368.89,48893.22,21:56:00.738
stockI,34775.68,34251.68,42810.02,37128.45,21:56:23.070
stockI,54310.09,34182.48,61088.47,58965.99,21:56:29.627
stockF,30986.72,30357.78,31398.60,30898.56,21:57:08.480
stockL,46338.06,32289.65,49024.79,40782.38,21:57:11.967
stockS,22869.26,22094.56,23694.34,22148.17,21:57:26.410
stockL,36620.97,35260.02,37261.53,36153.74,21:57:27.979
stockO,30574.02,29987.13,34925.75,31492.24,21:57:32.321
stockQ,27596.52,18893.49,30454.39,20162.23,21:57:44.002
stockZ,43530.44,39795.02,52556.43,43707.11,21:57:45.375
stockQ,35652.92,35575.64,40635.03,38408.20,21:57:55.780
stockW,47311.78,34660.33,61562.51,48179.88,21:57:58.353
stockR,30916.66,29057.15,32452.66,29063.57,21:58:00.640
stockU,41228.53,21987.16,44291.53,42962.31,21:58:02.553
stockF,27171.56,23723.09,27598.74,25271.99,21:58:14.294
stockN,54073.40,47635.84,59903.87,59026.70,21:58:17.665
stockY,34357.94,29459.92,46816.32,44690.07,21:58:25.571
stockU,46672.94,41506.80,47607.04,42861.81,21:58:29.139
stockG,47255.30,44457.40,52453.50,50420.72,21:58:30.929
stockK,39667.51,39318.69,51360.98,49384.51,21:58:58.318
stockR,29345.90,20755.20,35931.33,31049.08,21:59:00.996
stockG,19250.28,18247.29,25748.77,24336.70,21:59:30.605
stockT,52366.45,42259.11,57416.75,44705.14,21:59:47.920
stockI,27721.28,27107.92,31936.79,31898.08,22:00:08.600
stockI,20223.46,18817.84,23457.02,21440.84,22:00:14.743
stockR,33331.54,32278.94,45174.14,35952.43,22:00:19.325
stockN,36625.51,29671.85,53563.17,41834.82,22:00:20.838
stockB,43229.49,42720.97,43395.10,42830.15,22:00:24.130
stockU,47597.68,42110.08,57405.24,48003.42,22:00:28.460
stockQ,37500.84,20876.35,41254.13,21973.72,22:00:30.419
stockB,34560.48,27675.34,44986.99,27874.93,22:00:40.142
stockG,37608.65,37528.95,40776.34,40750.96,22:00:58.426
stockG,42483.33,39529.61,43378.86,40099.21,22:00:58.439
stockM,50239.45,42494.93,59354.82,45921.51,22:01:04.755
stockL,47881.90,34817.15,48955.37,38223.07,22:01:18.494
stockU,19294.42,16011.10,56843.02,52593.13,22:01:24.078
stockZ,46651.12,43442.38,48394.60,48112.74,22:01:44.228
stockN,40169.06,39887.68,41911.07,41124.56,22:01:47.709
stockV,44227.49,43717.34,46562.35,45810.23,22:01:51.513
stockR,43699.68,43371.77,45998.76,45506.44,22:02:02.460
stockE,39411.43,39152.51,41462.65,40659.54,22:02:05.263
stockZ,53819.65,47103.69,66229.36,50004.39,22:02:05.538
stockY,49578.28,36048.60,49904.05,46726.81,22:02:10.788
stockC,36746.70,30741.21,49421.54,43161.12,22:02:20.222
stockU,37101.17,20166.91,39260.53,32231.04,22:02:24.970
stockV,50842.91,48460.95,51953.62,50574.32,22:02:29.577
stockT,44832.53,44674.95,56265.76,47734.52,22:02:35.344
stockA,29829.96,26000.80,41346.43,30001.13,22:02:41.236
stockX,28235.03,18700.26,29106.11,20564.68,22:03:04.172
stockU,34876.96,31367.94,45066.31,34604.96,22:03:08.244
stockI,49097.48,25691.38,49330.08,27318.39,22:03:16.626
stockL,20533.49,17244.66,30353.84,18116.62,22:03:16.891
stockB,44326.21,31466.40,49570.27,44210.64,22:03:26.804
stockZ,27987.92,22829.80,39205.84,26457.35,22:03:36.703
stockN,47754.84,31423.07,47859.77,42772.49,22:03:40.890
stockG,40724.37,39857.15,47750.52,46449.12,22:03:55.814
stockN,28982.42,27882.58,32767.65,29509.88,22:03:59.705
stockO,33026.47,10830.63,40136.65,28509.29,22:04:05.146
stockH,37291.73,31772.37,45768.91,35532.48,22:04:09.234
stockC,35453.55,29407.04,38624.39,31858.11,22:04:09.584
stockK,36123.14,15293.51,40146.30,35328.22,22:04:12.591
stockU,44791.46,33649.24,49753.98,43600.30,22:04:14.088
stockR,33201.98,31778.46,36644.86,32974.06,22:04:16.594
stockW,46989.86,43383.82,47348.80,44403.40,22:04:29.476
stockI,47806.13,13899.24,52051.67,27311.94,22:04:32.284
stockC,37745.44,35043.58,51562.17,42888.78,22:04:34.783
stockC,52655.65,48892.48,58545.56,54456.77,22:04:52.814
stockZ,37831.04,36979.53,41381.98,38827.88,22:05:10.598
stockP,35700.18,34988.59,36974.54,35544.26,22:05:16.659
stockY,28625.35,23940.67,29055.11,26460.92,22:05:19.825
stockJ,35880.07,33699.31,50865.00,40026.73,22:05:22.750
stockE,40468.80,36947.38,43102.04,37507.56,22:05:23.223
stockL,49162.64,45870.60,52672.12,49268.04,22:05:30.534
stockN,35431.32,33118.64,45064.34,42404.07,22:05:32.444
stockT,37884.80,35981.43,38630.28,37906.02,22:05:43.238
stockM,32841.54,30965.91,40588.83,35226.35,22:05:45.532
stockN,32204.98,23800.65,37256.75,33957.70,22:06:02.461
stockO,52680.79,50889.57,54001.24,53139.27,22:06:02.876
stockM,35354.95,33201.54,40195.99,34583.78,22:06:10.167
stockD,43725.19,42789.94,45159.79,45154.50,22:06:11.867
stockE,43049.69,41038.39,56221.98,45908.81,22:06:30.070
stockT,41421.11,40751.17,58118.44,50515.07,22:06:39.952
stockB,40908.20,35193.75,55896.73,47928.94,22:06:48.642
stockE,43469.07,40192.61,50276.27,45685.79,22:06:59.270
stockZ,41092.29,27986.69,43717.61,42525.06,22:07:02.881
stockR,45431.84,44918.36,48533.22,47331.04,22:07:13.893
stockA,30555.76,26241.41,38376.38,29687.38,22:07:16.148
stockZ,42974.01,29875.71,44451.56,34060.71,22:07:37.915
stockP,42911.99,22257.52,47803.73,47358.67,22:07:42.658
stockN,32692.50,31239.53,33497.54,33082.23,22:07:53.870
stockB,38684.85,35044.45,44988.44,44094.89,22:07:54.690
stockW,31596.76,26670.94,33131.52,30673.21,22:08:00.452
stockR,54738.53,23220.70,56834.08,54727.96,22:08:07.328
stockC,32669.01,27993.53,39433.55,33245.55,22:08:07.880
stockQ,26075.51,19141.51,38539.29,22810.30,22:08:13.881
stockK,45303.91,37033.36,48952.49,43590.08,22:08:23.218
stockV,25823.69,25074.38,26442.74,25121.68,22:08:25.023
stockP,41128.30,40590.39,41926.71,40684.15,22:08:28.241
stockE,52597.13,42770.99,57589.54,54534.32,22:08:28.295
stockY,43073.42,38931.92,51053.92,50468.75,22:08:50.185
stockQ,44168.67,42402.57,47220.97,45440.69,22:09:06.038
stockJ,49223.43,38054.50,52367.15,47548.82,22:09:14.457
stockD,38841.87,29883.43,39373.20,35786.11,22:09:32.339
stockR,31584.56,29415.14,41098.82,35729.48,22:09:33.734
stockQ,35795.87,35363.13,37065.87,35498.91,22:09:42.453
stockS,41678.18,41202.96,48128.91,47094.01,22:09:44.498
stockE,40110.94,34560.98,48312.65,36334.17,22:09:55.573
stockC,30410.93,30021.29,33294.22,33001.01,22:10:04.818
stockE,50348.15,33363.50,50490.68,35181.10,22:10:07.567
stockE,53976.05,23772.13,57939.55,48288.95,22:10:10.987
stockZ,53777.41,45399.86,59311.92,46841.32,22:10:12.689
stockX,50257.81,42027.08,51731.46,50836.26,22:10:21.114
stockK,31388.32,17075.51,32964.51,21821.47,22:10:28.994
stockU,61230.84,60743.20,62746.33,62732.32,22:10:30.757
stockQ,38336.26,36374.01,41054.11,37713.78,22:11:18.294
stockE,39068.31,29208.87,47378.16,31086.85,22:11:26.536
stockU,43260.03,29875.37,53435.55,43695.80,22:11:34.816
stockF,53773.36,15916.40,57351.90,22473.61,22:11:35.545
stockG,46881.32,25918.76,51124.56,37076.96,22:11:40.163
stockM,34629.47,34239.02,47919.25,47205.57,22:11:47.951
stockL,50337.92,34018.44,63534.17,61657.84,22:11:51.735
stockL,33568.02,32395.72,33884.35,32571.62,22:11:55.017
stockD,39313.66,33061.47,55063.35,35534.32,22:11:56.932
stockR,50530.05,50329.43,50614.76,50554.07,22:11:57.605
stockR,33990.75,33940.02,34400.46,34337.12,22:11:58.483
stockT,38622.47,31759.32,41734.62,34688.89,22:12:07.234
stockI,51398.61,22772.82,56016.60,40654.85,22:12:09.301
stockY,39363.37,38799.86,39441.56,39076.83,22:12:12.680
stockV,35038.54,31590.96,48120.89,47515.96,22:12:22.987
stockS,36908.76,34403.45,48557.07,40999.10,22:12:26.684
stockM,52832.99,43451.55,54689.78,45496.22,22:12:38.706
stockR,42703.67,23965.17,45286.40,39674.04,22:12:41.782
stockG,41517.09,40995.32,42317.50,42036.14,22:13:01.944
stockG,42152.19,17085.37,50213.42,31330.22,22:13:05.514
stockL,33723.97,21438.43,40461.69,37261.21,22:13:08.489
stockT,31717.83,19179.01,33616.57,32641.02,22:13:10.970
stockO,38792.71,25460.02,39458.61,34914.42,22:13:11.655
stockO,43662.81,35306.32,45342.88,35930.04,22:13:24.867
stockP,34323.45,31629.81,43626.34,33477.96,22:13:56.619
stockU,36620.02,34825.72,36813.83,34863.84,22:13:59.145
stockZ,44417.90,35735.79,46108.06,44580.50,22:14:07.424
stockY,32117.71,29241.24,34978.43,34575.06,22:14:09.135
stockV,38128.32,32588.96,42473.56,37633.57,22:14:11.636
stockO,37511.40,25403.34,43354.89,26373.04,22:14:14.620
stockF,50797.82,45937.33,52915.10,48120.42,22:14:18.001
stockH,42987.99,39452.14,51172.09,49011.20,22:14:29.611
stockY,39309.77,29495.91,46935.90,34595.79,22:14:31.519
stockK,45335.94,33366.07,69955.46,55699.17,22:14:31.903
stockX,26411.84,23183.60,39000.60,37554.16,22:14:33.783
stockA,36105.14,35645.34,36996.56,36918.40,22:14:39.816
stockI,29425.83,25247.19,45195.34,27929.30,22:14:44.780
stockF,42000.82,37017.17,43778.75,40220.30,22:14:45.052
stockP,30581.05,30359.01,36639.97,33546.30,22:15:09.982
stockE,53838.88,28005.79,55259.11,50174.34,22:15:10.464
stockG,35347.55,24759.74,41629.51,34195.39,22:15:31.627
stockA,38334.49,17241.50,59856.74,59450.42,22:15:40.135
stockM,41451.97,41265.43,43074.18,41304.42,22:15:41.996
stockG,45226.28,44528.59,45668.80,44838.56,22:15:42.098
stockY,38964.95,38562.83,39298.32,38688.45,22:15:48.596
stockO,29264.47,24694.58,30761.30,26352.98,22:16:02.777
stockS,39899.28,25216.89,53792.07,26031.34,22:16:06.389
stockS,37616.06,33697.51,43197.30,42602.15,22:16:08.276
stockH,47194.82,34864.69,47834.80,39550.40,22:16:10.301
stockP,37035.57,35187.79,37122.65,36418.06,22:16:36.218
stockK,44225.24,33482.50,44631.79,35056.63,22:16:39.132
stockV,27841.87,19483.95,39911.60,21271.29,22:16:41.537
stockY,54002.97,39242.90,56183.60,52256.51,22:16:46.590
stockP,38801.30,31287.35,45417.17,41122.73,22:16:46.948
stockU,26973.67,26642.44,28066.52,27550.10,22:16:49.694
stockY,35982.52,32202.37,36197.17,35265.46,22:16:50.701
stockN,45540.92,40897.22,50879.05,42908.42,22:17:01.000
stockM,45833.50,44872.10,46441.05,46139.26,22:17:09.029
stockR,46339.98,42268.06,51078.54,43756.11,22:17:19.522
stockF,70811.44,49827.98,71098.22,70243.82,22:17:49.122
stockK,39333.92,27654.94,65557.87,29284.80,22:18:05.493
stockM,33586.83,31967.60,35635.82,34912.19,22:18:25.929
stockS,42852.52,38977.36,46195.49,40121.50,22:18:30.079
stockI,36775.65,36366.52,37136.69,36401.27,22:18:31.017
stockL,30129.00,29936.92,50881.88,34823.41,22:18:38.297
stockR,36540.88,18825.61,43081.61,34863.11,22:18:38.552
stockK,48593.62,48259.82,48740.24,48302.98,22:18:46.317
stockM,40620.47,14362.09,53160.17,29048.44,22:18:48.800
stockR,46537.14,45381.67,51513.11,48583.57,22:18:51.566
stockR,26452.48,25460.25,48580.11,35745.29,22:19:00.108
stockB,38627.34,22341.58,46941.10,28111.82,22:19:03.461
stockP,33289.56,27321.92,43382.61,42156.93,22:19:04.374
stockA,34587.76,33512.32,49198.26,34515.83,22:19:13.485
stockL,38617.25,36559.93,39059.42,38704.93,22:19:21.249
stockD,16850.50,14592.66,61277.76,26668.25,22:19:35.255
stockY,18580.56,16286.77,21087.71,19206.82,22:19:41.967
stockO,41751.08,37312.80,47733.59,44416.84,22:19:46.392
stockU,38643.03,35280.59,38841.77,36839.32,22:19:59.284
stockG,35348.48,30118.49,42657.16,31107.96,22:20:28.447
stockT,35062.43,33818.49,41580.40,39311.08,22:20:32.791
stockZ,61306.32,54515.24,73622.78,58801.96,22:21:03.631
stockA,31334.78,30544.09,35169.35,34269.00,22:21:04.275
stockB,41529.40,39411.97,50041.01,41215.26,22:21:09.320
stockG,41022.94,34327.72,43171.63,39080.68,22:21:16.919
stockZ,28113.08,24786.54,36159.51,31646.51,22:21:23.087
stockT,33153.67,23491.92,42737.96,41213.55,22:21:25.373
stockT,48150.56,40655.55,48677.95,44240.34,22:21:28.661
stockY,38544.58,37585.94,44293.27,43113.47,22:21:59.650
stockB,13884.09,13794.85,35448.35,17066.96,22:22:10.334
stockH,50235.68,49820.65,53306.09,52484.84,22:22:31.727
stockC,49445.97,39307.25,51729.34,48146.38,22:22:43.226
stockC,31847.27,28400.53,34605.13,32202.84,22:22:46.750
stockC,35376.11,30850.17,35601.25,30964.83,22:22:55.562
stockO,30504.40,29466.41,36809.31,31765.37,22:23:00.720
stockE,36058.60,32689.76,37196.33,33402.38,22:23:13.792
stockM,30921.06,30846.70,30949.25,30881.26,22:23:21.066
stockY,35537.93,28014.49,41860.12,31525.32,22:23:23.917
stockP,40959.88,21127.78,48635.40,33784.35,22:23:28.428
stockZ,28804.32,24412.38,57601.36,52193.65,22:23:57.274
stockV,25857.36,21201.62,31605.48,21308.09,22:24:29.867
stockG,26778.94,25586.12,48983.81,29015.83,22:24:32.138
stockS,34954.19,33268.32,59076.61,33866.68,22:24:44.745
stockT,43787.15,41723.41,52268.51,51128.30,22:24:54.534
stockB,42117.02,41692.11,46828.12,43305.96,22:25:02.401
stockA,45708.37,39890.98,56816.88,39932.52,22:25:16.430
stockW,35931.13,25495.07,43531.96,41552.60,22:25:18.758
stockL,30745.87,23586.64,32349.40,28551.89,22:25:20.090
stockH,25888.67,22081.13,29752.67,22806.00,22:25:25.444
stockK,38584.41,27295.01,41610.61,39267.29,22:25:25.737
stockV,30440.19,24387.11,31137.44,27368.42,22:25:30.340
stockB,51953.52,47300.16,56406.35,56069.78,22:25:39.649
stockH,32210.47,24701.56,46685.16,30157.98,22:25:59.972
stockT,53691.06,43218.27,62893.48,57047.60,22:26:11.015
stockD,46837.45,25776.24,66347.15,61797.69,22:26:18.943
stockE,30720.73,13713.75,39606.70,15716.18,22:26:34.237
stockI,34589.06,25334.06,49634.63,33792.84,22:26:37.576
stockL,38022.78,21336.83,48489.59,29639.26,22:26:45.638
stockB,38579.81,37424.16,39706.44,37931.70,22:27:08.727
stockA,46577.95,40363.08,47280.51,44877.53,22:27:22.579
stockG,55346.78,38391.62,57070.14,39773.99,22:27:34.741
stockX,36664.33,28528.75,38209.08,33381.99,22:27:55.728
stockW,42833.83,40232.40,45265.78,42008.97,22:27:55.897
stockS,33258.35,27857.35,33617.31,29948.85,22:28:16.016
stockL,29036.42,24469.56,35872.89,32235.13,22:28:18.955
stockF,37811.70,37498.08,39346.82,39018.59,22:28:19.219
stockZ,32176.57,31717.15,36660.19,36658.97,22:28:30.564
stockX,41528.11,37824.75,45503.23,45076.75,22:28:48.768
stockC,40150.08,34456.99,57236.82,36150.76,22:28:49.348
stockA,30048.37,27479.09,47922.38,39769.80,22:28:49.720
stockL,32451.14,31225.38,34100.11,33682.25,22:28:52.036
stockS,32194.68,26324.44,35084.62,32493.99,22:29:06.634
stockX,23508.19,19969.77,27534.19,24761.52,22:29:09.645
stockI,32525.00,26631.15,32532.73,31150.63,22:29:35.039
stockE,25980.05,23168.00,45549.23,30918.21,22:29:36.084
stockL,24659.94,20481.08,32668.58,28756.49,22:29:40.890
stockI,47020.31,26139.73,50039.85,36107.73,22:29:42.707
stockK,48993.98,29074.40,54723.19,29896.78,22:29:48.424
stockB,30556.69,28171.47,38709.42,28552.25,22:29:49.736
stockK,44386.59,27591.60,65712.65,41212.89,22:30:00.224
stockA,33605.92,33338.43,33948.85,33427.32,22:30:08.287
stockS,34190.12,32323.15,44492.69,35143.68,22:30:12.125
stockV,20634.00,10335.60,33835.74,19896.61,22:30:19.897
stockN,48923.63,48442.09,56646.90,54965.58,22:30:35.425
stockH,37517.65,37480.72,38094.03,37913.05,22:30:47.964
stockO,38704.51,35445.07,42109.20,38353.66,22:30:48.452
stockP,44235.83,44064.18,51317.54,46137.82,22:30:51.601
stockS,46190.52,38818.34,49414.82,47300.73,22:30:56.974
stockD,43068.98,41942.60,48531.18,44011.49,22:31:00.131
stockC,36433.07,35124.72,42207.82,40981.86,22:31:00.455
stockB,48083.60,41462.86,50161.80,47384.69,22:31:14.045
stockQ,47123.15,40388.95,48352.18,45714.72,22:31:16.001
stockP,39726.43,35627.14,42936.96,42367.62,22:31:16.244
stockS,45249.92,44784.00,56338.15,51902.58,22:31:40.657
stockX,27566.60,26808.83,31182.27,27212.33,22:31:55.371
stockN,39422.36,39288.85,43616.38,42023.36,22:32:04.958
stockW,56543.49,27527.67,65024.52,57821.97,22:32:18.096
stockB,40234.45,40050.25,42497.76,40073.15,22:32:18.309
stockV,46503.43,20891.49,46649.76,44841.05,22:32:20.028
stockU,35731.58,31135.05,47437.41,42907.45,22:32:35.533
stockB,41914.87,25721.93,43242.64,33579.35,22:32:39.239
stockQ,32077.00,26934.75,40644.65,34494.91,22:32:46.947
stockG,47229.74,45169.03,50870.35,49661.64,22:33:06.990
stockB,43653.50,42302.63,47913.82,44736.43,22:33:14.230
stockI,43860.67,43659.10,44213.77,44091.35,22:33:17.530
stockK,48852.06,46129.15,50778.55,50634.39,22:33:21.629
stockX,45243.07,33867.11,46083.52,37396.53,22:33:30.216
stockP,30054.07,25389.81,38088.65,26988.08,22:33:58.493
stockP,34839.79,31239.21,38427.06,33910.19,22:34:06.200
stockR,39572.76,39375.04,42475.82,40627.62,22:34:08.581
stockN,30052.90,27632.88,32238.55,32082.87,22:34:18.943
stockR,30506.27,27007.24,32547.06,30565.93,22:34:23.026
stockA,39028.99,30191.82,41829.85,31988.90,22:34:30.906
stockL,51325.83,49719.32,53334.22,53229.66,22:34:38.412
stockC,37913.50,14818.02,47968.31,15646.66,22:34:51.578
stockH,50715.48,36896.72,53523.86,45370.82,22:34:51.982
